1.151329427155073972e+02
1.111268641535663306e+02
1.047485788914264049e+02
1.005092284892183585e+02
9.694226984707016470e+01
9.375103614586467415e+01
9.078164450020527454e+01
8.797721966520310843e+01
8.535991303605015901e+01
8.289892509969243406e+01
8.048745023263278142e+01
7.824184050684634428e+01
7.600910819122574935e+01
7.388852720066466873e+01
7.194279851178166041e+01
7.006113637305153929e+01
6.802997621240372439e+01
6.612531100439615273e+01
6.402379512398486838e+01
6.172343889819316587e+01
5.945718245048288253e+01
5.746049671133865644e+01
5.544459115731976340e+01
5.367690937971944010e+01
5.176552703187493876e+01
5.003005559041927341e+01
4.832557949688801102e+01
4.667655738724847936e+01
4.497268988734269612e+01
4.335013736978991972e+01
4.184827358081771109e+01
4.065317322268949596e+01
3.887156350405530958e+01
3.759661668574813120e+01
3.624801531225092077e+01
3.476201580211738218e+01
3.358075947767038372e+01
3.222960829377737468e+01
3.098914633290395670e+01
2.972526222358357018e+01
2.835451000303528701e+01
2.707338281557501602e+01
2.587296158152879499e+01
2.473013102022131449e+01
2.363082420344733947e+01
2.256730608713594677e+01
2.154231067416650092e+01
2.056002615516897691e+01
1.961650487435672119e+01
1.870862620521629083e+01
1.783607242165913220e+01
1.700220480312278681e+01
1.620507671114309289e+01
1.544153342246812954e+01
1.471381733871206521e+01
1.402226314549258923e+01
1.336936734475765576e+01
1.275232871294976889e+01
1.216502481621964904e+01
1.160987882854377773e+01
1.108840206661373351e+01
1.059953054227037939e+01
1.014439346788220320e+01
9.720552188201141419e+00
9.326420246496503808e+00
8.960493385458086379e+00
8.619262865151542385e+00
8.298238818433596009e+00
7.995378645703354437e+00
7.711322602420523253e+00
7.446864131551627075e+00
7.201917407937701299e+00
6.974807710363001512e+00
6.763654648750974552e+00
6.567353931169449766e+00
6.385171846584238864e+00
6.216256009252322912e+00
6.059476766807905257e+00
5.913604911037257494e+00
5.777549776109408342e+00
5.650232329375867835e+00
5.530483378511434900e+00
5.417336078814352085e+00
5.310138752305299192e+00
5.208353766157056697e+00
5.111387698833770088e+00
5.018612031100752269e+00
4.929447624389557525e+00
4.843438106909728091e+00
4.760303186825952437e+00
4.679921936751282985e+00
4.602291090444477817e+00
4.527425377511518967e+00
